529	1257	0	7	FC200338	6000.000000	0
529	1276	0	7	FC200344	1600.000000	0
530	1553	0	7	FC200427	3400.000000	0
530	1784	0	7	FC200492	980.000000	0
530	1887	0	7	FC200523	440.000000	0
530	1888	0	7	FC200524	2040.000000	0
530	1889	0	7	FC200525	4380.000000	0
530	1922	0	7	FR200014	-1700.000000	0
530	1923	0	7	FR200015	-2040.000000	0
531	1942	0	7	FC200550	2200.000000	0
531	2152	0	7	FC200614	4600.000000	0
532	2302	0	7	FC200661	11000.000000	0
532	2491	0	7	FC200718	2400.000000	0
532	2616	0	7	FC200760	3600.000000	0
533	3345	0	7	FC200990	3360.000000	0
534	2818	0	7	FC200721	67200.000000	0
534	2820	0	7	FC200751	7000.010000	0
535	2145	0	7	FC200608	1040.000000	0
535	2402	0	7	FC200693	400.000000	0
536	1554	0	7	FC200428	28900.000000	0
537	2993	0	7	FC200882	2598.000000	0
538	3373	0	7	FC201003	3500.000000	0
539	3426	0	7	FC201020	2400.000000	0
540	2860	0	7	FC200846	425.000000	0
540	3420	0	7	FC201019	750.000000	0
541	3427	0	7	FC201021	900.000000	0
542	362	0	7	FC200095	4800.000000	0
542	1051	0	7	FC200283	3375.000000	0
542	1189	0	7	FC200316	3135.000000	0
543	3450	0	7	FC201032	3360.000000	0
544	290	0	7	FC200071	1237620.000000	0
545	3169	0	7	FC200941	20160.000000	0
546	3084	0	7	FC200917	630.000000	0
547	3081	0	7	FC200914	1400.000000	0
548	3014	0	7	FC200891	260.000000	0
107	266	0	7	FC200064	1040.000000	0
549	2734	0	7	FC200808	6720.000000	0
550	3162	0	7	FC200938	3800.000000	0
551	3161	0	7	FC200937	6250.000000	0
552	2936	0	7	FC200865	2825.000000	0
553	3270	0	7	FC200970	2400.000000	0
554	3110	0	7	FC200923	2280.000000	0
555	3170	0	7	FC200942	30240.000000	0
556	3111	0	7	FC200924	3800.000000	0
557	2970	0	7	FC200874	2925.000000	0
558	3083	0	7	FC200916	1200.000000	0
559	3013	0	7	FC200890	8340.000000	0
560	3473	0	7	FC201036	1630.000000	0
561	3475	0	7	FC201037	20937.000000	0
562	31	0	7	FC200003	450.000000	0
562	228	0	7	FC200054	4800.000000	0
562	292	0	7	FC200073	890.000000	0
562	438	0	7	FC200114	5550.000000	0
